Flight_ID,Flight_Status,Aircraft_ID,Destination_Airport,Departure_Airport,Departure_Time,Arrival_Time
CZ274,Boarding,N8931,MPM,SYD,2024-04-05 05:48:32,2024-04-05 13:48:32
YP020,Cancelled,N7775,SYD,SNA,2024-04-05 13:26:05,2024-04-05 14:26:05
GM228,Delayed,N5545,OKA,SYD,2024-04-08 03:49:03,2024-04-08 05:49:03
KT809,En Route,N6687,SYD,MPM,2024-04-09 14:22:19,2024-04-09 20:22:19
IZ114,Boarding,N0844,HRK,SYD,2024-04-08 17:19:45,2024-04-08 22:19:45
UO434,Boarding,N1308,NAT,SYD,2024-04-09 21:46:42,2024-04-09 22:46:42
NN348,Landed,N6872,LIR,SYD,2024-04-04 23:50:47,2024-04-05 06:50:47
WE489,Landed,N4029,YYJ,SYD,2024-04-10 05:00:50,2024-04-10 16:00:50
FS516,Landed,N5646,BEG,SYD,2024-04-05 19:26:40,2024-04-06 05:26:40
QA562,Boarding,N9212,GSO,SYD,2024-04-11 05:11:06,2024-04-11 13:11:06
TC959,En Route,N4287,SYD,BGR,2024-04-08 18:56:29,2024-04-09 05:56:29
ZC811,Landed,N5527,LYS,SYD,2024-04-11 08:58:29,2024-04-11 14:58:29
BS219,Delayed,N1094,LAS,SYD,2024-04-11 00:30:14,2024-04-11 05:30:14
EW651,Landed,N9352,CSX,SYD,2024-04-10 08:42:59,2024-04-10 13:42:59
UR287,En Route,N5927,SYD,CWL,2024-04-08 15:15:40,2024-04-09 00:15:40
QR380,En Route,N1194,SYD,EDW,2024-04-05 04:29:17,2024-04-05 15:29:17
HW174,Delayed,N8728,HGH,SYD,2024-04-09 16:27:35,2024-04-10 00:27:35
LA697,Delayed,N7311,SYD,KZN,2024-04-04 20:11:32,2024-04-05 04:11:32
ZD101,Landed,N5517,BRI,SYD,2024-04-06 08:18:21,2024-04-06 16:18:21
AN307,Boarding,N5564,EXT,SYD,2024-04-09 10:04:44,2024-04-09 15:04:44
AX607,En Route,N6079,SYD,PVG,2024-04-05 14:09:47,2024-04-05 21:09:47
PC645,Boarding,N3872,LTX,SYD,2024-04-05 04:39:42,2024-04-05 07:39:42
HF763,Landed,N3361,DXB,SYD,2024-04-07 17:37:23,2024-04-07 21:37:23
OI424,Boarding,N1287,PIA,SYD,2024-04-06 21:38:01,2024-04-06 22:38:01
AU813,En Route,N9421,SYD,MCO,2024-04-09 08:00:36,2024-04-09 19:00:36
TD079,En Route,N6349,SYD,SXF,2024-04-09 17:09:04,2024-04-10 01:09:04
JP093,En Route,N6845,SYD,NBE,2024-04-10 09:39:51,2024-04-10 14:39:51
YH766,En Route,N5412,SYD,HMN,2024-04-06 15:32:59,2024-04-06 19:32:59
HQ553,Boarding,N2848,VPS,SYD,2024-04-11 07:27:37,2024-04-11 12:27:37
OZ367,En Route,N3938,SYD,GOI,2024-04-07 03:04:09,2024-04-07 05:04:09
NQ371,Delayed,N8949,SYD,MAA,2024-04-09 07:38:18,2024-04-09 08:38:18
IH775,Landed,N6865,ICT,SYD,2024-04-10 20:34:14,2024-04-11 05:34:14
OV409,En Route,N5792,SYD,SFO,2024-04-06 22:19:18,2024-04-07 04:19:18
OM966,Cancelled,N6275,WMI,SYD,2024-04-11 11:48:47,2024-04-11 23:48:47
KH306,En Route,N6456,SYD,LGG,2024-04-06 17:14:33,2024-04-07 05:14:33
MO624,En Route,N7805,SYD,BLL,2024-04-06 11:39:05,2024-04-06 20:39:05
AU088,Landed,N3458,BOI,SYD,2024-04-06 15:11:31,2024-04-06 18:11:31
RF339,En Route,N1743,SYD,SJU,2024-04-08 06:41:22,2024-04-08 16:41:22
FX285,Landed,N3411,GIG,SYD,2024-04-06 08:10:59,2024-04-06 16:10:59
AA949,Delayed,N9879,SYD,TIJ,2024-04-09 01:35:29,2024-04-09 11:35:29
SO054,Boarding,N4916,TIP,SYD,2024-04-08 15:22:08,2024-04-08 20:22:08
FL460,Delayed,N5439,SYD,SEA,2024-04-07 08:40:12,2024-04-07 11:40:12
AW124,Boarding,N7909,FNA,SYD,2024-04-09 10:10:14,2024-04-09 19:10:14
KC507,Boarding,N2914,VCE,SYD,2024-04-09 05:41:17,2024-04-09 06:41:17
HA566,En Route,N9887,SYD,NAY,2024-04-04 17:56:56,2024-04-04 23:56:56
VZ247,Boarding,N7844,GSB,SYD,2024-04-07 06:09:57,2024-04-07 18:09:57
IB882,En Route,N7596,SYD,SXM,2024-04-09 15:44:59,2024-04-09 17:44:59
TU483,En Route,N0978,SYD,CAE,2024-04-05 00:49:29,2024-04-05 04:49:29
AU497,En Route,N7691,SYD,DEL,2024-04-06 12:32:20,2024-04-06 19:32:20
TN617,En Route,N2080,SYD,BZE,2024-04-05 17:46:48,2024-04-06 04:46:48
HX135,Landed,N6949,LGW,SYD,2024-04-05 21:22:01,2024-04-06 04:22:01
RY933,Boarding,N4861,LFI,SYD,2024-04-09 14:28:13,2024-04-09 22:28:13
YC250,En Route,N8873,SYD,LBB,2024-04-11 09:27:28,2024-04-11 16:27:28
PR494,Boarding,N6737,MUC,SYD,2024-04-08 06:58:48,2024-04-08 15:58:48
JW735,Boarding,N1089,LEJ,SYD,2024-04-05 17:37:02,2024-04-06 03:37:02
MX881,En Route,N1734,SYD,GVA,2024-04-09 09:07:14,2024-04-09 16:07:14
EM565,Delayed,N1342,SYD,PMO,2024-04-09 17:35:27,2024-04-09 20:35:27
SB881,Landed,N8449,DUB,SYD,2024-04-09 02:51:50,2024-04-09 11:51:50
FX065,En Route,N7738,SYD,MSY,2024-04-11 11:07:41,2024-04-11 16:07:41
MB609,En Route,N0384,SYD,PAM,2024-04-06 06:53:44,2024-04-06 18:53:44
FP224,Boarding,N0125,VBG,SYD,2024-04-11 11:10:54,2024-04-11 18:10:54
QM253,Delayed,N7953,SYD,DNA,2024-04-04 20:35:08,2024-04-05 06:35:08
EQ400,En Route,N9572,SYD,KWE,2024-04-06 01:59:42,2024-04-06 13:59:42
HB779,En Route,N7975,SYD,GCM,2024-04-05 10:43:40,2024-04-05 22:43:40
MZ771,Boarding,N3082,EDI,SYD,2024-04-10 19:49:32,2024-04-11 03:49:32
DO512,Cancelled,N7153,SYD,LCK,2024-04-06 21:19:22,2024-04-06 22:19:22
NS636,Cancelled,N8328,SYD,AUS,2024-04-08 17:35:23,2024-04-08 23:35:23
DM655,En Route,N5066,SYD,TPE,2024-04-06 23:42:26,2024-04-07 04:42:26
EK371,En Route,N7432,SYD,SIN,2024-04-05 19:26:56,2024-04-06 00:26:56
LU916,En Route,N0778,SYD,FMO,2024-04-08 17:51:09,2024-04-08 23:51:09
XS838,Boarding,N2950,MGE,SYD,2024-04-08 09:44:25,2024-04-08 10:44:25
EW964,En Route,N5844,SYD,MVD,2024-04-06 20:13:05,2024-04-07 04:13:05
ZQ691,En Route,N4865,SYD,DBQ,2024-04-05 15:31:08,2024-04-05 19:31:08
IV570,Landed,N3771,HSV,SYD,2024-04-10 06:55:35,2024-04-10 08:55:35
MX005,Landed,N8977,SOF,SYD,2024-04-06 08:57:13,2024-04-06 09:57:13
WR889,En Route,N1912,SYD,FFO,2024-04-08 13:18:06,2024-04-08 15:18:06
QL124,Boarding,N1039,KAN,SYD,2024-04-10 00:10:35,2024-04-10 04:10:35
JH921,Boarding,N3672,BZZ,SYD,2024-04-11 06:47:04,2024-04-11 13:47:04
CQ981,Boarding,N3762,CNF,SYD,2024-04-09 18:08:45,2024-04-10 06:08:45
JP590,Delayed,N2611,SRQ,SYD,2024-04-08 11:22:05,2024-04-08 19:22:05
GG796,Boarding,N1425,ALA,SYD,2024-04-08 23:20:26,2024-04-09 06:20:26
GJ096,Boarding,N0811,SHJ,SYD,2024-04-05 01:11:59,2024-04-05 13:11:59
YI661,Landed,N1138,SRQ,SYD,2024-04-10 20:11:02,2024-04-11 00:11:02
TR399,En Route,N2566,SYD,TLH,2024-04-10 07:35:56,2024-04-10 12:35:56
OU834,En Route,N9712,SYD,GRV,2024-04-06 12:30:47,2024-04-06 19:30:47
KU470,En Route,N6953,SYD,BLA,2024-04-06 08:51:01,2024-04-06 13:51:01
GF292,Boarding,N1858,MEL,SYD,2024-04-07 09:49:48,2024-04-07 11:49:48
PU868,En Route,N5667,SYD,TYS,2024-04-11 03:36:23,2024-04-11 06:36:23
AH377,En Route,N8916,SYD,TSE,2024-04-11 01:32:21,2024-04-11 04:32:21
KL386,Boarding,N7357,MEM,SYD,2024-04-11 14:22:50,2024-04-11 18:22:50
OV766,Boarding,N7470,JAN,SYD,2024-04-09 19:34:10,2024-04-09 22:34:10
RG693,Cancelled,N1164,SYD,VRA,2024-04-11 13:58:20,2024-04-11 21:58:20
EH157,Delayed,N3908,SYD,BMI,2024-04-07 16:28:19,2024-04-08 01:28:19
IO809,Cancelled,N8972,MEX,SYD,2024-04-05 16:41:28,2024-04-05 21:41:28
FA575,En Route,N4047,SYD,ABZ,2024-04-06 11:59:43,2024-04-06 16:59:43
YF796,En Route,N9358,SYD,KHH,2024-04-08 10:18:54,2024-04-08 17:18:54
UF488,En Route,N5825,SYD,SPI,2024-04-09 14:41:17,2024-04-10 01:41:17
ME417,En Route,N2910,SYD,ADD,2024-04-07 22:41:28,2024-04-08 01:41:28
OJ004,Landed,N6829,CPH,SYD,2024-04-09 18:56:29,2024-04-10 00:56:29
TG502,Boarding,N2902,MFM,SYD,2024-04-09 08:38:54,2024-04-09 12:38:54
NB752,En Route,N0636,SYD,LGW,2024-04-05 04:22:20,2024-04-05 13:22:20
SB529,En Route,N4440,SYD,DJJ,2024-04-05 19:04:47,2024-04-06 05:04:47
VU060,Landed,N1160,CCU,SYD,2024-04-08 14:43:26,2024-04-08 15:43:26
JI810,Cancelled,N6216,SYD,SPI,2024-04-07 11:42:06,2024-04-07 19:42:06
BB212,Landed,N7167,KAN,SYD,2024-04-05 19:24:00,2024-04-06 07:24:00
AW799,Delayed,N5763,SYD,PHL,2024-04-05 12:24:16,2024-04-06 00:24:16
FJ621,En Route,N8882,SYD,TXL,2024-04-09 21:04:20,2024-04-10 02:04:20
KD890,En Route,N5077,SYD,SAV,2024-04-09 05:40:18,2024-04-09 06:40:18
WX191,En Route,N2145,SYD,GEG,2024-04-11 10:02:47,2024-04-11 13:02:47
CU036,En Route,N9911,SYD,BHM,2024-04-11 10:35:36,2024-04-11 15:35:36
IY248,Boarding,N2470,LIN,SYD,2024-04-09 06:40:38,2024-04-09 12:40:38
TN276,Landed,N3941,ROA,SYD,2024-04-09 13:14:42,2024-04-09 18:14:42
UW598,En Route,N2350,SYD,AAP,2024-04-08 23:37:50,2024-04-09 04:37:50
KX286,En Route,N8041,SYD,SGN,2024-04-10 06:43:56,2024-04-10 18:43:56
JJ044,En Route,N6962,SYD,KRK,2024-04-07 16:54:19,2024-04-08 04:54:19
FF553,Boarding,N9725,GCM,SYD,2024-04-10 00:18:09,2024-04-10 10:18:09
YB399,Cancelled,N5465,SYD,GSO,2024-04-09 12:54:00,2024-04-09 14:54:00
CR313,Boarding,N8565,NBE,SYD,2024-04-06 11:58:17,2024-04-06 14:58:17
DP918,En Route,N1934,SYD,DKR,2024-04-11 12:39:46,2024-04-11 23:39:46
EB848,En Route,N9685,SYD,LEJ,2024-04-11 15:47:20,2024-04-12 01:47:20
NV527,Boarding,N6599,SEZ,SYD,2024-04-07 13:16:56,2024-04-07 17:16:56
NY985,En Route,N4490,SYD,POM,2024-04-08 11:13:22,2024-04-08 12:13:22
PB529,En Route,N7842,SYD,SAN,2024-04-05 00:02:05,2024-04-05 12:02:05
OP472,Cancelled,N5603,NCL,SYD,2024-04-08 13:48:07,2024-04-08 19:48:07
VT065,En Route,N5248,SYD,SFB,2024-04-04 19:42:38,2024-04-05 00:42:38
UT602,En Route,N1427,SYD,THR,2024-04-10 21:13:09,2024-04-11 05:13:09
JV086,Boarding,N7195,MEX,SYD,2024-04-07 12:43:59,2024-04-07 20:43:59
OO868,Boarding,N5965,TSN,SYD,2024-04-09 13:57:46,2024-04-09 15:57:46
RY256,En Route,N3090,SYD,CUN,2024-04-07 16:01:21,2024-04-07 17:01:21
WW697,Delayed,N0580,SYD,ABQ,2024-04-08 00:31:01,2024-04-08 10:31:01
CI377,En Route,N1537,SYD,BDL,2024-04-09 06:32:28,2024-04-09 10:32:28
CW766,Boarding,N4198,YUL,SYD,2024-04-08 04:08:34,2024-04-08 11:08:34
MA864,Landed,N7457,CPT,SYD,2024-04-11 13:42:34,2024-04-11 23:42:34
KS193,En Route,N5106,SYD,ICN,2024-04-10 12:03:15,2024-04-10 13:03:15
BD099,En Route,N8952,SYD,SUB,2024-04-07 06:35:59,2024-04-07 13:35:59
JR194,En Route,N8397,SYD,SRQ,2024-04-10 23:54:46,2024-04-11 11:54:46
YI979,Delayed,N6393,TRI,SYD,2024-04-11 04:04:47,2024-04-11 08:04:47
TC906,En Route,N9619,SYD,RIX,2024-04-09 13:34:11,2024-04-09 15:34:11
SM276,Boarding,N1835,SZX,SYD,2024-04-04 22:14:45,2024-04-05 09:14:45
LB126,En Route,N2702,SYD,LIM,2024-04-10 03:11:18,2024-04-10 13:11:18
VK483,Landed,N0826,HAK,SYD,2024-04-07 17:09:32,2024-04-07 23:09:32
IP323,En Route,N6717,SYD,RMS,2024-04-09 16:55:10,2024-04-09 18:55:10
RY039,En Route,N0046,SYD,PPT,2024-04-06 23:19:02,2024-04-07 11:19:02
JH595,Boarding,N7444,HRK,SYD,2024-04-07 02:25:48,2024-04-07 08:25:48
HC225,Landed,N6042,EVN,SYD,2024-04-06 14:52:59,2024-04-06 20:52:59
QR997,En Route,N1819,SYD,ZIA,2024-04-11 01:40:26,2024-04-11 11:40:26
KJ343,Landed,N6273,SHA,SYD,2024-04-11 10:09:59,2024-04-11 21:09:59
KU898,En Route,N3605,SYD,VKO,2024-04-09 02:29:36,2024-04-09 12:29:36
YM260,En Route,N4989,SYD,GDL,2024-04-06 05:44:10,2024-04-06 06:44:10
ZF329,En Route,N1704,SYD,SFO,2024-04-05 07:25:42,2024-04-05 12:25:42
SJ212,En Route,N6756,SYD,AKL,2024-04-05 12:41:54,2024-04-05 20:41:54
GF668,En Route,N3558,SYD,KRT,2024-04-09 04:03:12,2024-04-09 12:03:12
PP727,Landed,N5014,LAD,SYD,2024-04-07 23:44:05,2024-04-08 09:44:05
BF890,En Route,N7358,SYD,NIM,2024-04-08 15:49:25,2024-04-08 21:49:25
WW946,En Route,N6885,SYD,HIB,2024-04-05 02:23:28,2024-04-05 12:23:28
DN387,En Route,N0559,SYD,SGF,2024-04-10 04:42:49,2024-04-10 05:42:49
EY802,En Route,N4168,SYD,HRE,2024-04-07 07:26:31,2024-04-07 11:26:31
HU505,En Route,N1462,SYD,VRN,2024-04-09 01:54:28,2024-04-09 03:54:28
QN284,Boarding,N8653,LIM,SYD,2024-04-06 04:13:33,2024-04-06 06:13:33
IE386,Landed,N1014,SAN,SYD,2024-04-09 21:14:17,2024-04-10 06:14:17
LO823,Boarding,N9785,ONT,SYD,2024-04-11 06:20:25,2024-04-11 14:20:25
UJ668,Cancelled,N1922,YYZ,SYD,2024-04-08 11:00:58,2024-04-08 23:00:58
TS981,En Route,N8694,SYD,UFA,2024-04-07 08:42:45,2024-04-07 13:42:45
MG679,En Route,N0470,SYD,SGN,2024-04-07 15:56:06,2024-04-07 18:56:06
HT680,Cancelled,N0036,KMG,SYD,2024-04-07 23:36:39,2024-04-08 05:36:39
LA261,En Route,N0714,SYD,GRJ,2024-04-06 00:00:12,2024-04-06 12:00:12
MP235,Boarding,N6286,BOM,SYD,2024-04-06 13:34:51,2024-04-06 18:34:51
WJ547,En Route,N9994,SYD,CJJ,2024-04-04 23:33:01,2024-04-05 06:33:01
RR092,Boarding,N2852,BOD,SYD,2024-04-04 23:31:16,2024-04-05 04:31:16
EX226,En Route,N4760,SYD,AAL,2024-04-10 20:53:18,2024-04-10 23:53:18
SE190,En Route,N3586,SYD,ORF,2024-04-09 17:04:11,2024-04-09 18:04:11
WP805,Landed,N2822,YWG,SYD,2024-04-07 18:41:09,2024-04-08 03:41:09
AV934,En Route,N3538,SYD,GRV,2024-04-10 05:47:38,2024-04-10 09:47:38
SL876,Cancelled,N3760,SYD,DVO,2024-04-08 15:01:30,2024-04-09 03:01:30
KI484,En Route,N5888,SYD,DAB,2024-04-10 03:06:23,2024-04-10 09:06:23
ZC271,En Route,N6619,SYD,LGA,2024-04-04 19:37:55,2024-04-04 22:37:55
XW641,Landed,N0574,LGG,SYD,2024-04-11 13:14:52,2024-04-11 18:14:52
ZR165,En Route,N8091,SYD,TYN,2024-04-11 08:01:45,2024-04-11 11:01:45
DV200,En Route,N3596,SYD,BLR,2024-04-07 21:01:01,2024-04-08 09:01:01
UZ927,En Route,N9862,SYD,CID,2024-04-05 06:12:47,2024-04-05 14:12:47
WX257,En Route,N9805,SYD,CGK,2024-04-06 07:06:02,2024-04-06 15:06:02
WU977,Delayed,N4021,FSZ,SYD,2024-04-11 14:33:13,2024-04-11 18:33:13
XN207,En Route,N0106,SYD,PMO,2024-04-08 16:22:36,2024-04-08 18:22:36
TC056,Boarding,N9661,BOD,SYD,2024-04-10 22:36:44,2024-04-11 05:36:44
HH531,En Route,N8496,SYD,LIM,2024-04-07 15:57:31,2024-04-07 21:57:31
TF282,En Route,N3257,SYD,CGK,2024-04-06 08:25:39,2024-04-06 18:25:39
LE139,Landed,N7172,BCN,SYD,2024-04-04 20:01:39,2024-04-04 21:01:39
AZ654,En Route,N9652,SYD,BAD,2024-04-10 20:29:44,2024-04-11 06:29:44
JZ879,En Route,N8954,SYD,SYZ,2024-04-11 12:06:00,2024-04-11 23:06:00
FP469,En Route,N1217,SYD,CTU,2024-04-07 23:03:05,2024-04-08 01:03:05
ON223,En Route,N8650,SYD,CWL,2024-04-08 18:22:28,2024-04-08 19:22:28
BT515,Delayed,N9440,SYD,DAC,2024-04-10 10:12:24,2024-04-10 12:12:24
GG277,En Route,N0319,SYD,MXP,2024-04-07 08:41:09,2024-04-07 11:41:09
PQ734,Boarding,N1226,BWN,SYD,2024-04-09 12:44:57,2024-04-09 16:44:57
FJ838,En Route,N1800,SYD,TUN,2024-04-07 19:41:40,2024-04-08 07:41:40
SU493,Boarding,N5232,CTA,SYD,2024-04-05 17:34:40,2024-04-05 18:34:40
DI500,Boarding,N3307,HET,SYD,2024-04-11 06:22:47,2024-04-11 08:22:47
KK180,Delayed,N0817,DAC,SYD,2024-04-07 18:31:02,2024-04-08 02:31:02
OQ151,Boarding,N5642,TPE,SYD,2024-04-08 17:28:28,2024-04-09 04:28:28
NW260,Boarding,N2106,ROC,SYD,2024-04-06 04:20:11,2024-04-06 15:20:11
KN252,Landed,N7066,VPS,SYD,2024-04-08 22:19:56,2024-04-08 23:19:56
FH998,Landed,N7485,POM,SYD,2024-04-11 08:24:24,2024-04-11 20:24:24
YJ243,En Route,N0038,SYD,CUN,2024-04-07 23:31:50,2024-04-08 04:31:50
ZT711,En Route,N3720,SYD,CGH,2024-04-11 06:16:35,2024-04-11 16:16:35
ZM150,Landed,N4221,GUA,SYD,2024-04-10 20:50:04,2024-04-11 00:50:04
SK719,En Route,N7925,SYD,HAN,2024-04-07 20:39:11,2024-04-07 21:39:11
MO485,Cancelled,N6278,REP,SYD,2024-04-08 20:36:25,2024-04-09 04:36:25
SU773,Delayed,N8148,SYD,ISL,2024-04-09 07:52:19,2024-04-09 19:52:19
QC463,Landed,N9065,DAY,SYD,2024-04-08 04:22:51,2024-04-08 16:22:51
NM786,Delayed,N6951,SYD,BGO,2024-04-05 02:02:14,2024-04-05 11:02:14
RG350,Landed,N4388,MAN,SYD,2024-04-09 07:11:21,2024-04-09 10:11:21
NV447,En Route,N8894,SYD,BLA,2024-04-08 23:39:44,2024-04-09 06:39:44
SP360,Landed,N0776,LCK,SYD,2024-04-09 07:46:53,2024-04-09 19:46:53
FY242,En Route,N6504,SYD,LHR,2024-04-10 08:40:46,2024-04-10 17:40:46
RV679,Cancelled,N2234,DUS,SYD,2024-04-05 15:53:07,2024-04-05 16:53:07
PV866,En Route,N9416,SYD,JUB,2024-04-10 05:39:26,2024-04-10 11:39:26
CC197,Boarding,N0863,HND,SYD,2024-04-09 01:46:35,2024-04-09 08:46:35
IL619,En Route,N2692,SYD,SGN,2024-04-10 02:45:03,2024-04-10 11:45:03
BN664,En Route,N0612,SYD,PWM,2024-04-07 01:44:39,2024-04-07 03:44:39
QS249,En Route,N4010,SYD,SYR,2024-04-04 22:18:28,2024-04-04 23:18:28
KJ976,Boarding,N1136,VAR,SYD,2024-04-11 02:57:42,2024-04-11 12:57:42
SN942,Boarding,N6715,YYT,SYD,2024-04-05 14:09:18,2024-04-05 22:09:18
DE965,Landed,N8016,ARN,SYD,2024-04-05 16:59:47,2024-04-05 20:59:47
SE933,Boarding,N8107,CGY,SYD,2024-04-08 10:53:20,2024-04-08 18:53:20
OD313,Cancelled,N3454,HSV,SYD,2024-04-04 19:01:43,2024-04-05 00:01:43
MR089,Landed,N3376,EIN,SYD,2024-04-10 07:06:19,2024-04-10 14:06:19
TV298,Landed,N7370,YYZ,SYD,2024-04-09 00:47:21,2024-04-09 01:47:21
OI613,En Route,N3870,SYD,SKA,2024-04-10 17:19:40,2024-04-11 00:19:40
FD462,Boarding,N7468,CTS,SYD,2024-04-04 16:51:55,2024-04-04 19:51:55
MG788,En Route,N8480,SYD,STN,2024-04-06 09:49:20,2024-04-06 15:49:20
UW667,Landed,N3977,CPH,SYD,2024-04-10 16:10:21,2024-04-10 18:10:21
JR713,En Route,N4240,SYD,GRJ,2024-04-05 11:49:18,2024-04-05 14:49:18
NF704,En Route,N9377,SYD,DUR,2024-04-07 09:04:18,2024-04-07 20:04:18
AE187,Delayed,N3931,SYD,FAI,2024-04-11 03:04:32,2024-04-11 13:04:32
PQ941,En Route,N5697,SYD,KGF,2024-04-08 04:45:27,2024-04-08 06:45:27
AE602,En Route,N4196,SYD,LEX,2024-04-07 23:46:44,2024-04-08 10:46:44
KT794,Boarding,N0092,VPS,SYD,2024-04-08 05:23:49,2024-04-08 12:23:49
LI327,En Route,N2142,SYD,KAN,2024-04-11 15:17:34,2024-04-12 00:17:34
GD682,Landed,N2467,YYJ,SYD,2024-04-07 18:58:04,2024-04-07 22:58:04
XU179,Delayed,N0818,SYD,MIA,2024-04-05 07:47:50,2024-04-05 08:47:50
BU265,Delayed,N2764,MCF,SYD,2024-04-07 15:24:02,2024-04-07 18:24:02
XZ878,En Route,N3867,SYD,PEK,2024-04-06 05:29:20,2024-04-06 13:29:20
WP066,En Route,N8297,SYD,NKG,2024-04-11 14:19:18,2024-04-11 22:19:18
RS820,En Route,N1621,SYD,RIC,2024-04-08 06:43:23,2024-04-08 17:43:23
TF093,En Route,N9426,SYD,JAN,2024-04-09 20:26:34,2024-04-09 21:26:34
MQ256,Boarding,N9087,AMA,SYD,2024-04-09 04:49:50,2024-04-09 16:49:50
SQ763,Delayed,N3883,SYD,WLG,2024-04-09 09:44:00,2024-04-09 12:44:00
SA400,En Route,N5038,SYD,PHL,2024-04-09 05:31:49,2024-04-09 10:31:49
QV836,Boarding,N6557,SAW,SYD,2024-04-07 06:30:31,2024-04-07 15:30:31
ZK394,En Route,N5375,SYD,BDL,2024-04-06 11:24:11,2024-04-06 13:24:11
DT266,En Route,N4084,SYD,TUL,2024-04-08 06:15:41,2024-04-08 12:15:41
WD356,En Route,N2376,SYD,LTX,2024-04-06 03:37:15,2024-04-06 08:37:15
WJ674,En Route,N3534,SYD,SEA,2024-04-06 22:25:22,2024-04-07 08:25:22
DA874,En Route,N8014,SYD,LHR,2024-04-05 20:23:45,2024-04-06 00:23:45
QI375,Delayed,N3102,SIN,SYD,2024-04-08 15:25:17,2024-04-08 19:25:17
JM228,En Route,N8327,SYD,CTU,2024-04-09 18:03:38,2024-04-10 01:03:38
WA621,En Route,N1013,SYD,KEF,2024-04-04 19:16:27,2024-04-04 20:16:27
WC769,Delayed,N0518,SYD,JFK,2024-04-09 13:35:56,2024-04-09 14:35:56
DZ472,Cancelled,N6609,LXR,SYD,2024-04-07 07:18:00,2024-04-07 15:18:00
JP895,Landed,N4225,KMG,SYD,2024-04-07 10:49:44,2024-04-07 22:49:44
KX023,Landed,N5898,MNL,SYD,2024-04-07 11:48:57,2024-04-07 19:48:57
BY626,En Route,N0081,SYD,DOH,2024-04-10 07:00:23,2024-04-10 16:00:23
OW604,En Route,N3057,SYD,OSL,2024-04-07 04:41:48,2024-04-07 16:41:48
FL274,Landed,N2361,LTX,SYD,2024-04-07 03:10:10,2024-04-07 05:10:10
EF607,Landed,N3189,ACA,SYD,2024-04-11 09:10:38,2024-04-11 21:10:38
PJ799,En Route,N0182,SYD,KJA,2024-04-08 09:33:41,2024-04-08 20:33:41
TJ114,Landed,N1085,TLL,SYD,2024-04-07 03:33:56,2024-04-07 05:33:56
SD619,En Route,N7932,SYD,ASB,2024-04-11 01:12:15,2024-04-11 12:12:15
FV970,Delayed,N3491,SYD,UIO,2024-04-10 18:40:15,2024-04-10 20:40:15
ME564,Cancelled,N8579,SFB,SYD,2024-04-07 01:35:04,2024-04-07 08:35:04
LP821,En Route,N0702,SYD,ALP,2024-04-09 14:26:42,2024-04-09 23:26:42
KN376,Boarding,N3159,PHX,SYD,2024-04-05 20:36:40,2024-04-06 06:36:40
LX452,Landed,N7260,YOW,SYD,2024-04-11 09:47:58,2024-04-11 15:47:58
YQ718,Landed,N4970,TER,SYD,2024-04-11 14:10:26,2024-04-11 21:10:26
AI753,En Route,N7837,SYD,KRT,2024-04-08 14:24:18,2024-04-08 18:24:18
YK109,Boarding,N0982,MUC,SYD,2024-04-06 04:23:51,2024-04-06 12:23:51
BH242,En Route,N3052,SYD,CJJ,2024-04-07 09:26:02,2024-04-07 20:26:02
TZ582,Boarding,N7815,MUC,SYD,2024-04-10 08:12:44,2024-04-10 10:12:44
FH176,Boarding,N3032,SIP,SYD,2024-04-07 13:07:18,2024-04-08 01:07:18
JV536,En Route,N4987,SYD,BUD,2024-04-07 14:02:07,2024-04-08 02:02:07
YF404,En Route,N3424,SYD,VRN,2024-04-05 03:51:25,2024-04-05 11:51:25
YT304,Landed,N9330,FUK,SYD,2024-04-10 14:02:58,2024-04-11 02:02:58
QV824,En Route,N1021,SYD,BZE,2024-04-05 00:47:10,2024-04-05 03:47:10
DI738,En Route,N1976,SYD,CVS,2024-04-04 18:03:17,2024-04-05 02:03:17
JO930,Boarding,N0020,SOQ,SYD,2024-04-08 01:19:14,2024-04-08 11:19:14
MG922,En Route,N4034,SYD,JNB,2024-04-04 21:08:32,2024-04-04 23:08:32
AG130,Boarding,N4069,KJA,SYD,2024-04-08 11:45:46,2024-04-08 16:45:46
OM450,En Route,N9582,SYD,SGF,2024-04-05 19:03:01,2024-04-06 04:03:01
QA206,Delayed,N2439,SYD,ROA,2024-04-09 03:24:16,2024-04-09 04:24:16
UQ656,Boarding,N3115,PSA,SYD,2024-04-11 14:23:26,2024-04-11 22:23:26
CK014,Landed,N5632,YOW,SYD,2024-04-09 01:38:44,2024-04-09 06:38:44
YX450,En Route,N5946,SYD,STL,2024-04-10 00:10:51,2024-04-10 06:10:51
BJ465,Landed,N6813,HYD,SYD,2024-04-09 18:38:37,2024-04-09 21:38:37
VC184,En Route,N1189,SYD,BRE,2024-04-06 16:35:30,2024-04-07 02:35:30
ET726,Boarding,N7376,ODS,SYD,2024-04-10 16:36:07,2024-04-10 20:36:07
XJ472,En Route,N8793,SYD,SFO,2024-04-08 22:16:52,2024-04-09 00:16:52
ZS490,En Route,N0597,SYD,BGR,2024-04-04 21:37:17,2024-04-05 01:37:17
MB179,Landed,N5289,RMS,SYD,2024-04-05 18:27:08,2024-04-06 01:27:08
LQ917,En Route,N9711,SYD,BOJ,2024-04-11 02:03:11,2024-04-11 04:03:11
