Aircraft_ID,Airline_Name,Model_ID,Manufactured_Date
AC04793,Air China,Boeing 787-9 Dreamliner,2020-09-24
AC04794,Air China,Boeing 777-300ER,1998-03-27
AC04795,Air China,Airbus A320-200,2001-11-04
AC04796,Air China,Boeing 777-300ER,2014-12-11
AC04797,Air China,Boeing 777-300ER,2004-04-10
AC04798,Air China,Airbus A350-900,2011-08-31
AC04799,Air China,Airbus A380-800,2017-12-15
AC04800,Air China,Airbus A350-900,2002-11-04
AC04801,Air China,Boeing 747-400,2014-03-21
AC04802,Air China,Airbus A330-300,2013-11-04
AC04803,Air China,Boeing 737-800,2018-07-30
AC04804,Air China,Airbus A320-200,2019-09-09
AC04805,Air China,Boeing 787-9 Dreamliner,2004-05-11
AC04806,Air China,Boeing 747-400,2001-12-29
AC04807,Air China,Airbus A220-300,2019-09-10
AC04808,Air China,Airbus A330-300,2002-08-20
AC04809,Air China,Boeing 737-800,2015-10-02
AC04810,Air China,Boeing 777-300ER,2012-04-16
AC04811,Air China,Boeing 747-400,1995-02-04
AC04812,Air China,Airbus A320-200,1999-06-11
AC04813,Air China,Airbus A220-300,1995-11-23
AC04814,Air China,Boeing 737-800,2017-01-19
AC04815,Air China,Boeing 787-9 Dreamliner,2005-03-06
AC04816,Air China,Boeing 747-400,2008-06-21
AC04817,Air China,Airbus A380-800,2017-07-09
AC04818,Air China,Airbus A220-300,1997-06-19
AC04819,Air China,Boeing 787-9 Dreamliner,2004-08-08
AC04820,Air China,Airbus A220-300,2017-09-24
AC04821,Air China,Airbus A330-300,2004-05-02
AC04822,Air China,Airbus A380-800,2011-04-02
AC04823,Air China,Airbus A220-300,2004-07-04
AC04824,Air China,Boeing 777-300ER,2021-03-31
AC04825,Air China,Boeing 747-400,2010-11-16
AC04826,Air China,Boeing 737 MAX 8,2000-02-07
AC04827,Air China,Boeing 747-400,2022-02-02
AC04828,Air China,Airbus A350-900,2002-06-26
AC04829,Air China,Boeing 747-400,2019-04-26
AC04830,Air China,Airbus A330-300,2007-09-29
AC04831,Air China,Airbus A380-800,2010-05-11
AC04832,Air China,Airbus A330-300,2017-09-23
AC04833,Air China,Boeing 737-800,2010-01-21
AC04834,Air China,Airbus A220-300,2007-07-23
AC04835,Air China,Boeing 737 MAX 8,2004-12-25
AC04836,Air China,Boeing 747-400,2010-04-07
AC04837,Air China,Airbus A330-300,2008-08-29
AC04838,Air China,Boeing 787-9 Dreamliner,2011-10-01
AC04839,Air China,Airbus A320-200,2017-12-07
AC04840,Air China,Airbus A220-300,2006-09-11
AC04841,Air China,Boeing 777-300ER,2005-08-09
AC04842,Air China,Boeing 747-400,2022-01-04
AC04843,Air China,Boeing 747-400,2020-10-27
AC04844,Air China,Boeing 787-9 Dreamliner,2022-09-10
AC04845,Air China,Airbus A320-200,2003-05-11
AC04846,Air China,Airbus A350-900,2000-11-04
AC04847,Air China,Boeing 747-400,2006-09-15
AC04848,Air China,Boeing 737-800,2019-05-20
AC04849,Air China,Boeing 737 MAX 8,2016-04-14
AC04850,Air China,Boeing 777-300ER,2009-03-29
AC04851,Air China,Airbus A320-200,2018-04-27
AC04852,Air China,Boeing 737-800,2020-07-29
AC04853,Air China,Airbus A330-300,2000-01-09
AC04854,Air China,Airbus A380-800,2009-11-13
AC04855,Air China,Airbus A220-300,1999-12-19
AC04856,Air China,Boeing 787-9 Dreamliner,2014-06-15
AC04857,Air China,Airbus A350-900,2009-10-14
AC04858,Air China,Boeing 737-800,2007-06-07
AC04859,Air China,Airbus A350-900,2011-01-27
AC04860,Air China,Boeing 737 MAX 8,2018-08-23
AC04861,Air China,Airbus A350-900,2005-08-03
AC04862,Air China,Airbus A330-300,2000-03-29
AC04863,Air China,Boeing 747-400,1996-04-23
AC04864,Air China,Boeing 787-9 Dreamliner,2013-10-20
AC04865,Air China,Airbus A330-300,2005-06-18
AC04866,Air China,Airbus A220-300,2004-07-28
AC04867,Air China,Airbus A330-300,2013-09-10
AC04868,Air China,Boeing 737-800,2015-11-11
AC04869,Air China,Airbus A330-300,2019-11-12
AC04870,Air China,Airbus A330-300,2002-12-20
AC04871,Air China,Boeing 787-9 Dreamliner,2008-12-19
AC04872,Air China,Boeing 747-400,2000-07-24
AC04873,Air China,Boeing 737 MAX 8,2008-09-25
AC04874,Air China,Airbus A220-300,2004-01-07
AC04875,Air China,Boeing 737 MAX 8,2018-01-06
AC04876,Air China,Airbus A380-800,2019-11-14
AC04877,Air China,Airbus A330-300,2012-10-05
AC04878,Air China,Airbus A350-900,2011-03-07
AC04879,Air China,Airbus A350-900,2020-05-24
AC04880,Air China,Boeing 777-300ER,2021-12-12
AC04881,Air China,Boeing 787-9 Dreamliner,2019-08-09
AC04882,Air China,Airbus A320-200,2020-01-13
AC04883,Air China,Boeing 787-9 Dreamliner,2011-10-30
AC04884,Air China,Boeing 747-400,1997-05-02
AC04885,Air China,Boeing 737-800,2007-12-25
AC04886,Air China,Boeing 787-9 Dreamliner,2012-01-02
AC04887,Air China,Boeing 737 MAX 8,2009-04-26
AC04888,Air China,Airbus A220-300,2021-03-09
AC04889,Air China,Airbus A350-900,1996-10-21
AC04890,Air China,Airbus A330-300,1996-03-06
AC04891,Air China,Boeing 737-800,2005-06-08
AC04892,Air China,Airbus A350-900,2022-10-01
AC04893,Air China,Airbus A220-300,2008-06-30
AC04894,Air China,Airbus A380-800,2000-06-09
AC04895,Air China,Airbus A380-800,2012-06-20
AC04896,Air China,Airbus A220-300,2019-01-14
AC04897,Air China,Boeing 737 MAX 8,2005-01-27
AC04898,Air China,Boeing 747-400,2017-09-22
AC04899,Air China,Airbus A380-800,2022-11-23
AC04900,Air China,Boeing 737-800,1998-05-12
AC04901,Air China,Boeing 777-300ER,2021-02-12
AC04902,Air China,Boeing 787-9 Dreamliner,2007-12-14
AC04903,Air China,Airbus A380-800,2016-04-11
AC04904,Air China,Airbus A220-300,2006-04-14
AC04905,Air China,Boeing 737-800,2015-03-07
AC04906,Air China,Airbus A220-300,2022-03-14
AC04907,Air China,Airbus A320-200,2013-04-04
AC04908,Air China,Boeing 787-9 Dreamliner,2019-01-09
AC04909,Air China,Boeing 747-400,1999-02-06
AC04910,Korean Air,Airbus A220-300,1997-04-18
AC04911,Korean Air,Airbus A380-800,1996-07-30
AC04912,Korean Air,Boeing 787-9 Dreamliner,2004-05-11
AC04913,Korean Air,Airbus A220-300,1996-05-24
AC04914,Korean Air,Airbus A330-300,2000-04-19
AC04915,Korean Air,Airbus A350-900,2000-08-14
AC04916,Korean Air,Boeing 787-9 Dreamliner,2018-08-07
AC04917,Korean Air,Boeing 737 MAX 8,2018-03-15
AC04918,Korean Air,Airbus A380-800,2004-06-30
AC04919,Korean Air,Boeing 787-9 Dreamliner,2009-05-16
AC04920,Korean Air,Airbus A330-300,2017-05-16
AC04921,Korean Air,Boeing 737 MAX 8,2005-01-02
AC04922,Korean Air,Airbus A350-900,2011-09-01
AC04923,Korean Air,Boeing 787-9 Dreamliner,2002-06-19
AC04924,Korean Air,Boeing 787-9 Dreamliner,2003-10-31
AC04925,Korean Air,Airbus A380-800,2008-05-01
AC04926,Korean Air,Airbus A380-800,2019-05-15
AC04927,Korean Air,Airbus A330-300,2013-01-05
AC04928,Korean Air,Airbus A330-300,2012-11-14
AC04929,Korean Air,Boeing 747-400,2003-05-28
AC04930,Korean Air,Boeing 737-800,2018-08-21
AC04931,Korean Air,Airbus A220-300,1998-03-22
AC04932,Korean Air,Airbus A330-300,2001-02-25
AC04933,Korean Air,Boeing 777-300ER,2018-06-14
AC04934,Korean Air,Boeing 737-800,1998-07-28
AC04935,Korean Air,Boeing 777-300ER,2022-05-04
AC04936,Korean Air,Boeing 737-800,1995-05-03
AC04937,Korean Air,Boeing 737 MAX 8,2013-04-05
AC04938,Korean Air,Boeing 737 MAX 8,2003-02-23
AC04939,Korean Air,Boeing 787-9 Dreamliner,2012-08-10
AC04940,Korean Air,Boeing 777-300ER,2019-09-27
AC04941,Korean Air,Boeing 737-800,2022-08-02
AC04942,Korean Air,Boeing 737-800,2000-07-05
AC04943,Korean Air,Boeing 737 MAX 8,2003-01-16
AC04944,Korean Air,Boeing 737 MAX 8,1996-03-16
AC04945,Korean Air,Airbus A320-200,1996-06-12
AC04946,Korean Air,Boeing 777-300ER,2010-03-20
AC04947,Korean Air,Boeing 737 MAX 8,2006-11-02
AC04948,Korean Air,Airbus A220-300,2000-05-16
AC04949,Korean Air,Boeing 737-800,2009-09-22
AC04950,Korean Air,Boeing 737-800,2014-07-11
AC04951,Korean Air,Boeing 737 MAX 8,2022-07-08
AC04952,Korean Air,Boeing 737 MAX 8,1995-05-18
AC04953,Korean Air,Boeing 737 MAX 8,2003-04-21
AC04954,Korean Air,Boeing 787-9 Dreamliner,2007-07-26
AC04955,Korean Air,Airbus A220-300,2011-09-08
AC04956,Korean Air,Boeing 737-800,2012-06-05
AC04957,Korean Air,Airbus A330-300,2007-05-21
AC04958,Korean Air,Airbus A320-200,2005-03-01
AC04959,Korean Air,Boeing 737-800,2005-07-04
AC04960,Korean Air,Airbus A220-300,2015-12-22
AC04961,Korean Air,Airbus A350-900,2004-11-12
AC04962,Korean Air,Airbus A330-300,2004-12-28
AC04963,Korean Air,Boeing 747-400,1999-10-20
AC04964,Korean Air,Boeing 737 MAX 8,2000-06-04
AC04965,Korean Air,Airbus A380-800,2006-04-21
AC04966,Korean Air,Boeing 737-800,2022-05-03
AC04967,Korean Air,Boeing 737-800,1999-04-22
AC04968,Korean Air,Boeing 737-800,2014-02-18
AC04969,Korean Air,Airbus A220-300,2005-11-03
AC04970,Korean Air,Airbus A320-200,1996-11-16
AC04971,Korean Air,Boeing 737-800,2002-02-11
AC04972,Korean Air,Airbus A320-200,2012-04-08
AC04973,Swiss International Air Lines,Airbus A330-300,2017-03-18
AC04974,Swiss International Air Lines,Airbus A220-300,1998-05-11
AC04975,Swiss International Air Lines,Boeing 747-400,2006-03-07
AC04976,Swiss International Air Lines,Airbus A330-300,2004-07-28
AC04977,Swiss International Air Lines,Boeing 737 MAX 8,1995-08-05
AC04978,Swiss International Air Lines,Airbus A220-300,2004-02-05
AC04979,Swiss International Air Lines,Airbus A330-300,2020-01-31
AC04980,Swiss International Air Lines,Boeing 777-300ER,2014-09-19
AC04981,Swiss International Air Lines,Airbus A380-800,1997-08-25
AC04982,Swiss International Air Lines,Airbus A380-800,2002-11-11
AC04983,Swiss International Air Lines,Boeing 777-300ER,2019-12-01
AC04984,Swiss International Air Lines,Airbus A320-200,2006-01-15
AC04985,Swiss International Air Lines,Boeing 747-400,2006-06-16
AC04986,Swiss International Air Lines,Airbus A350-900,2018-08-23
AC04987,Swiss International Air Lines,Boeing 737 MAX 8,2019-01-13
AC04988,Swiss International Air Lines,Airbus A350-900,2010-10-19
AC04989,Swiss International Air Lines,Boeing 787-9 Dreamliner,2010-10-28
AC04990,Swiss International Air Lines,Boeing 747-400,2000-03-21
AC04991,Swiss International Air Lines,Airbus A220-300,2004-08-04
AC04992,Swiss International Air Lines,Boeing 737 MAX 8,1998-05-13
AC04993,Swiss International Air Lines,Airbus A330-300,2018-11-14
AC04994,Swiss International Air Lines,Airbus A350-900,2010-07-25
AC04995,Swiss International Air Lines,Boeing 737 MAX 8,1996-11-14
AC04996,Swiss International Air Lines,Airbus A350-900,2020-08-03
AC04997,Swiss International Air Lines,Airbus A220-300,2000-05-06
AC04998,Swiss International Air Lines,Boeing 737 MAX 8,2004-09-01
AC04999,Swiss International Air Lines,Airbus A220-300,2022-01-28
AC05000,Swiss International Air Lines,Airbus A320-200,2016-06-21
AC05001,Swiss International Air Lines,Airbus A330-300,2006-12-13
AC05002,Swiss International Air Lines,Airbus A380-800,2010-03-26
AC05003,Swiss International Air Lines,Airbus A220-300,2000-01-24
AC05004,Swiss International Air Lines,Airbus A350-900,2019-10-28
AC05005,Swiss International Air Lines,Airbus A380-800,2021-09-27
AC05006,Swiss International Air Lines,Airbus A320-200,2012-08-25
AC05007,Swiss International Air Lines,Airbus A330-300,2020-05-08
AC05008,Swiss International Air Lines,Boeing 737 MAX 8,2017-07-16
AC05009,Swiss International Air Lines,Airbus A330-300,2017-05-16
AC05010,Swiss International Air Lines,Boeing 737 MAX 8,1995-12-02
AC05011,Swiss International Air Lines,Airbus A380-800,2001-02-03
AC05012,Swiss International Air Lines,Airbus A330-300,1996-11-11
AC05013,Swiss International Air Lines,Boeing 737-800,2015-11-14
AC05014,Swiss International Air Lines,Boeing 737 MAX 8,2015-07-12
AC05015,Swiss International Air Lines,Boeing 737-800,2001-08-23
AC05016,Swiss International Air Lines,Airbus A350-900,2016-03-08
AC05017,Swiss International Air Lines,Airbus A220-300,2003-06-03
AC05018,Swiss International Air Lines,Airbus A220-300,2006-09-26
AC05019,Swiss International Air Lines,Boeing 747-400,2008-01-15
AC05020,Swiss International Air Lines,Boeing 737 MAX 8,2020-08-24
AC05021,Swiss International Air Lines,Airbus A320-200,2012-11-30
AC05022,Swiss International Air Lines,Airbus A330-300,2015-09-06
AC05023,Swiss International Air Lines,Boeing 747-400,2020-03-09
AC05024,Swiss International Air Lines,Airbus A380-800,2005-08-16
AC05025,Swiss International Air Lines,Boeing 737-800,2008-03-23
AC05026,Swiss International Air Lines,Boeing 737-800,1996-06-01
AC05027,Swiss International Air Lines,Boeing 777-300ER,2021-08-05
AC05028,Swiss International Air Lines,Airbus A380-800,2006-11-11
AC05029,Swiss International Air Lines,Airbus A320-200,2000-11-03
AC05030,Swiss International Air Lines,Airbus A320-200,2002-11-02
AC05031,Swiss International Air Lines,Boeing 777-300ER,2010-12-14
AC05032,Swiss International Air Lines,Boeing 787-9 Dreamliner,2005-07-06
AC05033,Swiss International Air Lines,Boeing 787-9 Dreamliner,2008-07-08
AC05034,Swiss International Air Lines,Boeing 747-400,1998-06-29
AC05035,Swiss International Air Lines,Airbus A320-200,2007-08-15
AC05036,Swiss International Air Lines,Airbus A380-800,1996-05-12
AC05037,Swiss International Air Lines,Boeing 747-400,2006-03-28
AC05038,Swiss International Air Lines,Airbus A320-200,1996-04-28
AC05039,Swiss International Air Lines,Boeing 787-9 Dreamliner,2008-11-15
AC05040,Swiss International Air Lines,Boeing 747-400,2014-07-24
AC05041,Swiss International Air Lines,Airbus A320-200,2021-11-05
AC05042,Swiss International Air Lines,Airbus A350-900,2008-04-02
AC05043,Swiss International Air Lines,Airbus A220-300,2020-06-05
AC05044,Swiss International Air Lines,Airbus A320-200,1998-04-26
AC05045,Swiss International Air Lines,Boeing 787-9 Dreamliner,2012-11-16
AC05046,Swiss International Air Lines,Boeing 787-9 Dreamliner,2020-03-06
AC05047,Swiss International Air Lines,Airbus A220-300,1996-04-04
AC05048,Swiss International Air Lines,Airbus A220-300,2004-03-06
AC05049,Swiss International Air Lines,Airbus A220-300,2014-09-02
AC05050,Swiss International Air Lines,Airbus A330-300,2006-02-08
AC05051,Swiss International Air Lines,Boeing 777-300ER,2005-08-23
AC05052,Swiss International Air Lines,Boeing 777-300ER,1999-09-07
AC05053,Swiss International Air Lines,Boeing 737-800,1998-06-24
AC05054,Swiss International Air Lines,Boeing 777-300ER,2014-04-27
AC05055,Swiss International Air Lines,Airbus A330-300,2018-07-31
AC05056,Swiss International Air Lines,Airbus A220-300,1998-07-15
AC05057,Swiss International Air Lines,Boeing 737 MAX 8,1996-04-19
AC05058,Swiss International Air Lines,Airbus A220-300,2005-04-30
AC05059,Swiss International Air Lines,Airbus A330-300,2003-08-11
AC05060,Swiss International Air Lines,Airbus A380-800,1996-04-05
AC05061,Swiss International Air Lines,Boeing 787-9 Dreamliner,2015-09-29
AC05062,Swiss International Air Lines,Airbus A330-300,2005-08-23
AC05063,Swiss International Air Lines,Airbus A330-300,2003-04-02
AC05064,Swiss International Air Lines,Airbus A330-300,1996-01-20
AC05065,Swiss International Air Lines,Airbus A380-800,2020-07-15
AC05066,Swiss International Air Lines,Boeing 747-400,1996-05-06
AC05067,Swiss International Air Lines,Boeing 737 MAX 8,2009-09-02
AC05068,Swiss International Air Lines,Boeing 747-400,2022-01-10
AC05069,Swiss International Air Lines,Boeing 747-400,2010-02-15
AC05070,Swiss International Air Lines,Boeing 747-400,2006-06-15
AC05071,Swiss International Air Lines,Airbus A220-300,2017-04-17
AC05072,Swiss International Air Lines,Boeing 737 MAX 8,2008-11-05
AC05073,Swiss International Air Lines,Boeing 777-300ER,2012-10-15
AC05074,Swiss International Air Lines,Airbus A330-300,1999-02-26
AC05075,Swiss International Air Lines,Boeing 737 MAX 8,1995-06-24
AC05076,Swiss International Air Lines,Airbus A320-200,2006-11-19
AC05077,Swiss International Air Lines,Airbus A320-200,2021-02-15
AC05078,Swiss International Air Lines,Airbus A350-900,2016-09-19
AC05079,Swiss International Air Lines,Airbus A320-200,2001-12-02
AC05080,Swiss International Air Lines,Airbus A320-200,2010-10-11
AC05081,Swiss International Air Lines,Boeing 737-800,1998-05-15
AC05082,Swiss International Air Lines,Boeing 777-300ER,2002-04-21
AC05083,Swiss International Air Lines,Boeing 777-300ER,2003-04-16
AC05084,Swiss International Air Lines,Airbus A350-900,2014-01-22
AC05085,Swiss International Air Lines,Boeing 747-400,2001-06-23
AC05086,Swiss International Air Lines,Airbus A330-300,1999-12-31
AC05087,Swiss International Air Lines,Boeing 777-300ER,1999-09-08
AC05088,Swiss International Air Lines,Airbus A320-200,2000-12-15
AC05089,Swiss International Air Lines,Airbus A220-300,2020-01-09
AC05090,Swiss International Air Lines,Airbus A330-300,2002-02-04
AC05091,Swiss International Air Lines,Boeing 737 MAX 8,2002-12-08
AC05092,Swiss International Air Lines,Boeing 787-9 Dreamliner,2011-12-25
AC05093,Swiss International Air Lines,Airbus A220-300,2006-05-07
AC05094,Swiss International Air Lines,Airbus A330-300,2005-11-15
AC05095,Swiss International Air Lines,Airbus A320-200,2013-01-17
AC05096,Swiss International Air Lines,Airbus A320-200,2000-07-16
AC05097,Swiss International Air Lines,Airbus A380-800,2016-04-13
AC05098,Swiss International Air Lines,Boeing 737-800,2011-05-14
AC05099,Swiss International Air Lines,Airbus A350-900,1995-03-21
AC05100,Swiss International Air Lines,Airbus A220-300,2004-02-23
AC05101,Swiss International Air Lines,Boeing 747-400,2019-09-19
AC05102,Swiss International Air Lines,Boeing 737 MAX 8,2008-05-07
AC05103,Swiss International Air Lines,Boeing 777-300ER,2003-01-29
AC05104,Swiss International Air Lines,Airbus A320-200,2010-07-08
AC05105,Swiss International Air Lines,Airbus A380-800,2011-01-01
AC05106,Swiss International Air Lines,Airbus A350-900,2016-07-31
AC05107,Swiss International Air Lines,Airbus A380-800,2011-05-17
AC05108,Swiss International Air Lines,Airbus A320-200,2003-01-16
AC05109,Swiss International Air Lines,Boeing 777-300ER,2018-12-09
AC05110,Swiss International Air Lines,Boeing 737 MAX 8,2004-12-05
AC05111,Swiss International Air Lines,Boeing 737-800,2018-05-03
AC05112,Swiss International Air Lines,Airbus A220-300,2008-01-09
AC05113,Swiss International Air Lines,Boeing 737 MAX 8,2007-10-13
AC05114,Swiss International Air Lines,Boeing 777-300ER,2019-07-08
AC05115,Swiss International Air Lines,Boeing 777-300ER,2000-01-18
AC05116,Swiss International Air Lines,Boeing 787-9 Dreamliner,2020-01-28
AC05117,Swiss International Air Lines,Boeing 747-400,2000-02-14
AC05118,Swiss International Air Lines,Boeing 787-9 Dreamliner,2020-03-23
AC05119,Swiss International Air Lines,Boeing 737 MAX 8,2020-10-28
AC05120,Swiss International Air Lines,Airbus A330-300,2001-05-22
AC05121,Swiss International Air Lines,Airbus A330-300,2014-07-04
AC05122,Swiss International Air Lines,Airbus A350-900,2011-05-13
AC05123,Swiss International Air Lines,Airbus A330-300,2005-08-08
AC05124,Swiss International Air Lines,Boeing 737-800,2018-12-27
AC05125,Swiss International Air Lines,Airbus A320-200,2019-06-26
AC05126,Swiss International Air Lines,Boeing 747-400,1999-11-01
AC05127,Swiss International Air Lines,Airbus A220-300,2010-02-13
AC05128,Swiss International Air Lines,Airbus A220-300,1999-05-28
AC05129,Swiss International Air Lines,Airbus A350-900,1996-12-21
AC05130,Swiss International Air Lines,Boeing 787-9 Dreamliner,2011-03-19
AC05131,Swiss International Air Lines,Boeing 737-800,1999-11-12
AC05132,Swiss International Air Lines,Airbus A330-300,2022-07-09
AC05133,Swiss International Air Lines,Boeing 747-400,1996-03-18
AC05134,Swiss International Air Lines,Airbus A320-200,2013-02-17
AC05135,Swiss International Air Lines,Airbus A330-300,2010-11-29
AC05136,Swiss International Air Lines,Boeing 787-9 Dreamliner,2019-09-21
AC05137,Swiss International Air Lines,Airbus A350-900,2002-09-24
AC05138,Swiss International Air Lines,Boeing 747-400,2001-06-30
AC05139,Swiss International Air Lines,Boeing 737-800,2017-04-01
AC05140,Swiss International Air Lines,Airbus A320-200,2019-11-22
AC05141,Swiss International Air Lines,Boeing 737 MAX 8,1998-05-08
AC05142,Swiss International Air Lines,Boeing 777-300ER,1999-01-22
AC05143,Swiss International Air Lines,Boeing 747-400,2017-02-14
AC05144,Swiss International Air Lines,Boeing 747-400,2008-12-17
AC05145,Swiss International Air Lines,Airbus A330-300,2020-03-02
AC05146,Swiss International Air Lines,Boeing 747-400,2003-02-10
AC05147,Swiss International Air Lines,Boeing 737-800,2003-11-28
AC05148,Swiss International Air Lines,Airbus A350-900,2004-06-07
AC05149,Swiss International Air Lines,Airbus A320-200,2018-08-30
AC05150,Swiss International Air Lines,Boeing 737 MAX 8,2007-02-21
AC05151,Swiss International Air Lines,Boeing 747-400,2006-07-04
AC05152,Swiss International Air Lines,Boeing 777-300ER,2011-04-12
AC05153,Swiss International Air Lines,Boeing 777-300ER,2014-05-27
AC05154,Swiss International Air Lines,Airbus A330-300,1996-05-10
AC05155,Swiss International Air Lines,Boeing 737-800,2007-12-19
AC05156,Swiss International Air Lines,Airbus A380-800,2006-04-27
AC05157,Swiss International Air Lines,Airbus A350-900,2002-11-23
AC05158,Swiss International Air Lines,Airbus A380-800,2013-07-08
AC05159,Swiss International Air Lines,Airbus A330-300,2003-06-02
AC05160,Swiss International Air Lines,Airbus A220-300,2000-11-22
AC05161,Swiss International Air Lines,Airbus A350-900,2015-08-17
AC05162,Swiss International Air Lines,Airbus A220-300,1995-01-06
AC05163,Swiss International Air Lines,Boeing 737-800,2022-08-19
AC05164,Swiss International Air Lines,Airbus A220-300,1999-12-01
AC05165,Swiss International Air Lines,Airbus A380-800,1996-05-08
AC05166,Swiss International Air Lines,Airbus A220-300,2002-02-21
AC05167,Swiss International Air Lines,Airbus A320-200,2016-11-16
AC05168,Swiss International Air Lines,Airbus A320-200,2009-09-16
AC05169,Swiss International Air Lines,Airbus A350-900,2022-02-21
AC05170,Swiss International Air Lines,Boeing 747-400,2010-06-11
AC05171,Swiss International Air Lines,Airbus A350-900,2013-02-10
AC05172,Swiss International Air Lines,Airbus A330-300,2007-04-13
AC05173,Swiss International Air Lines,Boeing 737 MAX 8,1998-02-08
AC05174,Swiss International Air Lines,Airbus A220-300,2011-04-18
AC05175,Swiss International Air Lines,Boeing 737 MAX 8,2012-09-12
AC05176,Swiss International Air Lines,Airbus A220-300,1996-05-11
AC05177,Swiss International Air Lines,Airbus A320-200,2010-06-21
AC05178,Swiss International Air Lines,Airbus A380-800,2005-05-16
AC05179,Swiss International Air Lines,Airbus A380-800,2012-07-21
AC05180,Swiss International Air Lines,Airbus A320-200,2017-09-05
AC05181,Swiss International Air Lines,Airbus A220-300,2011-08-20
AC05182,Swiss International Air Lines,Airbus A320-200,2014-11-07
AC05183,Swiss International Air Lines,Airbus A320-200,2017-04-07
AC05184,Swiss International Air Lines,Boeing 787-9 Dreamliner,2022-01-09
AC05185,Swiss International Air Lines,Boeing 737 MAX 8,2000-07-26
AC05186,Swiss International Air Lines,Boeing 787-9 Dreamliner,1996-01-21
AC05187,Swiss International Air Lines,Airbus A220-300,2019-04-09
AC05188,Swiss International Air Lines,Boeing 787-9 Dreamliner,2019-06-25
AC05189,Swiss International Air Lines,Airbus A320-200,2015-01-05
AC05190,Swiss International Air Lines,Airbus A320-200,2003-06-09
AC05191,Swiss International Air Lines,Airbus A320-200,2013-12-20
AC05192,Swiss International Air Lines,Airbus A220-300,1999-11-09
AC05193,Swiss International Air Lines,Airbus A380-800,2005-01-25
